"site_name","sampleID","sample_date","sample_time","sampled_by","flow","flow_status","medium","Year","DOY","parameter","result_value","unit","constituent","instrument","ddl","detection_FLAG"
"EFK23.5","WaDE_108",2023-06-23,14H 0M 0S,"Berens","Y","F","WS",2023,174,"Tl",0.014,"UG/L","TE","ICP-MS",0.004,"NONE"
"EFK23.5","WaDE_108",2023-06-23,14H 0M 0S,"Berens","Y","F","WS",2023,174,"Pb",0.032,"UG/L","TE","ICP-MS",0.026,"NONE"
"EFK23.5","WaDE_108",2023-06-23,14H 0M 0S,"Berens","Y","F","WS",2023,174,"Th",0.001,"UG/L","TE","ICP-MS",0.002,"<"
"EFK23.5","WaDE_108",2023-06-23,14H 0M 0S,"Berens","Y","F","WS",2023,174,"U",7.731785,"UG/L","TE","ICP-MS",0.005,"NONE"
"EFK23.5","WaDE_108",2023-06-23,14H 0M 0S,"Berens","Y","F","WS",2023,174,"DIC",35.54816857,"MG/L","C","TOC-L",0.1,"NONE"
"EFK23.5","WaDE_108",2023-06-23,14H 0M 0S,"Berens","Y","F","WS",2023,174,"CaMg",82.70813273,"MG/L","CATION","ICP-OES",0.5,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"depth",37.5,"CM","PHYS","Other",-10,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"pH",7.68,"UNITS","CHEM","Sonde",-10,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"SpC",389,"uS/CM","CHEM","Sonde",-10,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"temp",18.65,"C","CHEM","Sonde",-10,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"DOC",1.57,"MG/L","C","TOC-L",0.1,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"TC",36.65693089,"MG/L","C","TOC-L",0.1,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Cl",9.449773104,"MG/L","ANION","IC",0.1,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"SO4",21.05862623,"MG/L","ANION","IC",0.1,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"NO3",1.301862866,"UG/L","NUTRIENT","NUTRIENT",0.15,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"TP",NA,"UG/L","NUTRIENT","NUTRIENT",0.018,NA
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"P",NA,"MG/L","TE","ICP-OES",0.5,NA
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Ca",62.70554325,"MG/L","CATION","ICP-OES",0.5,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Mg",12.17964114,"MG/L","CATION","ICP-OES",0.5,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Be",0.008,"UG/L","TE","ICP-MS",0.016,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Na",9608.605,"UG/L","CATION","ICP-MS",27.4,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Al",6.733,"UG/L","TE","ICP-MS",0.7,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Si",3450.531,"UG/L","TE","ICP-MS",30.7,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"K",2394.81,"UG/L","CATION","ICP-MS",18.8,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Ti",0.104,"UG/L","TE","ICP-MS",0.04,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"V",0.615,"UG/L","TE","ICP-MS",0.018,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Cr",0.251,"UG/L","TE","ICP-MS",0.042,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Mn",15.36,"UG/L","TE","ICP-MS",0.04,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Fe",8.536,"UG/L","TE","ICP-MS",0.66,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Co",0.063,"UG/L","TE","ICP-MS",0.002,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Ni",0.176,"UG/L","TE","ICP-MS",0.352,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Cu",1.029,"UG/L","TE","ICP-MS",0.039,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Zn",1.142,"UG/L","TE","ICP-MS",0.774,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"As",0.284,"UG/L","TE","ICP-MS",0.007,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Se",0.422,"UG/L","TE","ICP-MS",0.03,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Sr",131.969,"UG/L","TE","ICP-MS",0.05,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Y",0.004,"UG/L","TE","ICP-MS",0.003,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Mo",6.195,"UG/L","TE","ICP-MS",0.028,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Cd",0.019,"UG/L","TE","ICP-MS",0.005,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Sn",0.0145,"UG/L","TE","ICP-MS",0.029,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Sb",0.177,"UG/L","TE","ICP-MS",0.038,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Ba",38.885,"UG/L","TE","ICP-MS",3.293,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"La",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Pr",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Ce",0.004,"UG/L","TE","ICP-MS",0.008,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Nd",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Sm",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Gd_158",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Tb",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Gd_160",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Dy",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Ho",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Er",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Tm",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Yb",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Lu",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Tl",0.009,"UG/L","TE","ICP-MS",0.004,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Pb",0.013,"UG/L","TE","ICP-MS",0.026,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"Th",0.001,"UG/L","TE","ICP-MS",0.002,"<"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"U",1.588023,"UG/L","TE","ICP-MS",0.005,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"DIC",35.08693089,"MG/L","C","TOC-L",0.1,"NONE"
"EFK18.2","WaDE_122",2023-06-23,8H 50M 0S,"Brooks","Y","F","WS",2023,174,"CaMg",74.88518439,"MG/L","CATION","ICP-OES",0.5,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"depth",21,"CM","PHYS","Other",-10,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"pH",7.55,"UNITS","CHEM","Sonde",-10,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"SpC",189,"uS/CM","CHEM","Sonde",-10,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"temp",17.44,"C","CHEM","Sonde",-10,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"DOC",2.235,"MG/L","C","TOC-L",0.1,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"TC",20.52053611,"MG/L","C","TOC-L",0.1,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Cl",1.956680453,"MG/L","ANION","IC",0.1,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"SO4",5.808697261,"MG/L","ANION","IC",0.1,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"NO3",0.207243097,"UG/L","NUTRIENT","NUTRIENT",0.15,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"TP",NA,"UG/L","NUTRIENT","NUTRIENT",0.018,NA
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"P",NA,"MG/L","TE","ICP-OES",0.5,NA
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Ca",31.7717908,"MG/L","CATION","ICP-OES",0.5,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Mg",4.477610308,"MG/L","CATION","ICP-OES",0.5,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Be",0.017,"UG/L","TE","ICP-MS",0.016,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Na",2521.57,"UG/L","CATION","ICP-MS",27.4,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Al",6.657,"UG/L","TE","ICP-MS",0.7,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Si",5670.87,"UG/L","TE","ICP-MS",30.7,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"K",2155.836,"UG/L","CATION","ICP-MS",18.8,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Ti",0.11,"UG/L","TE","ICP-MS",0.04,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"V",0.196,"UG/L","TE","ICP-MS",0.018,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Cr",0.089,"UG/L","TE","ICP-MS",0.042,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Mn",17.54,"UG/L","TE","ICP-MS",0.04,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Fe",35.513,"UG/L","TE","ICP-MS",0.66,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Co",0.066,"UG/L","TE","ICP-MS",0.002,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Ni",0.411,"UG/L","TE","ICP-MS",0.352,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Cu",0.33,"UG/L","TE","ICP-MS",0.039,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Zn",0.387,"UG/L","TE","ICP-MS",0.774,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"As",0.203,"UG/L","TE","ICP-MS",0.007,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Se",0.137,"UG/L","TE","ICP-MS",0.03,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Sr",62.959,"UG/L","TE","ICP-MS",0.05,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Y",0.004,"UG/L","TE","ICP-MS",0.003,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Mo",0.151,"UG/L","TE","ICP-MS",0.028,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Cd",0.0025,"UG/L","TE","ICP-MS",0.005,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Sn",0.0145,"UG/L","TE","ICP-MS",0.029,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Sb",0.019,"UG/L","TE","ICP-MS",0.038,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Ba",21.413,"UG/L","TE","ICP-MS",3.293,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"La",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Pr",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Ce",0.004,"UG/L","TE","ICP-MS",0.008,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Nd",0.005,"UG/L","TE","ICP-MS",0.004,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Sm",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Gd_158",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Tb",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Gd_160",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Dy",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Ho",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Er",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Tm",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Yb",0.0015,"UG/L","TE","ICP-MS",0.003,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Lu",0.002,"UG/L","TE","ICP-MS",0.004,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Tl",0.006,"UG/L","TE","ICP-MS",0.004,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Pb",0.013,"UG/L","TE","ICP-MS",0.026,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"Th",0.001,"UG/L","TE","ICP-MS",0.002,"<"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"U",0.0174,"UG/L","TE","ICP-MS",0.005,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"DIC",18.28553611,"MG/L","C","TOC-L",0.1,"NONE"
"Mill Branch","WaDE_123",2023-06-23,9H 55M 0S,"Brooks","Y","F","WS",2023,174,"CaMg",36.249401108,"MG/L","CATION","ICP-OES",0.5,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"depth",35,"CM","PHYS","Other",-10,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"pH",7.7,"UNITS","CHEM","Sonde",-10,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"SpC",359,"uS/CM","CHEM","Sonde",-10,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"temp",19.08,"C","CHEM","Sonde",-10,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"DOC",3.102,"MG/L","C","TOC-L",0.1,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"TC",33.04943312,"MG/L","C","TOC-L",0.1,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Cl",12.51512919,"MG/L","ANION","IC",0.1,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"SO4",14.10850601,"MG/L","ANION","IC",0.1,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"NO3",2.699608108,"UG/L","NUTRIENT","NUTRIENT",0.15,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"TP",NA,"UG/L","NUTRIENT","NUTRIENT",0.018,NA
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"P",NA,"MG/L","TE","ICP-OES",0.5,NA
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Ca",56.39834126,"MG/L","CATION","ICP-OES",0.5,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Mg",8.785601268,"MG/L","CATION","ICP-OES",0.5,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Be",0.008,"UG/L","TE","ICP-MS",0.016,"<"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Na",11197.196,"UG/L","CATION","ICP-MS",27.4,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Al",5.452,"UG/L","TE","ICP-MS",0.7,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Si",3152.434,"UG/L","TE","ICP-MS",30.7,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"K",3157.692,"UG/L","CATION","ICP-MS",18.8,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Ti",0.136,"UG/L","TE","ICP-MS",0.04,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"V",0.578,"UG/L","TE","ICP-MS",0.018,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Cr",0.182,"UG/L","TE","ICP-MS",0.042,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Mn",9.718,"UG/L","TE","ICP-MS",0.04,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Fe",17.399,"UG/L","TE","ICP-MS",0.66,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Co",0.075,"UG/L","TE","ICP-MS",0.002,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Ni",0.607,"UG/L","TE","ICP-MS",0.352,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Cu",1.366,"UG/L","TE","ICP-MS",0.039,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Zn",3.258,"UG/L","TE","ICP-MS",0.774,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"As",0.272,"UG/L","TE","ICP-MS",0.007,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Se",0.485,"UG/L","TE","ICP-MS",0.03,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Sr",107.612,"UG/L","TE","ICP-MS",0.05,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Y",0.003,"UG/L","TE","ICP-MS",0.003,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Mo",5.885,"UG/L","TE","ICP-MS",0.028,"NONE"
"EFK11.3","WaDE_124",2023-06-23,10H 22M 0S,"Brooks","Y","F","WS",2023,174,"Ag",0.01,"UG/L","TE","ICP-MS",0.02,"<"
